tick,generation,population,births,deaths,average_energy,dna_variance,lineage_count,cooperation_rate,mean_cluster_size,multi_cell_boss_success_rate,energy_transfer_count,signal_synchrony,mutation_count,nonzero_mutation_generations,elite_lineage_survival,adaptation_gain,extinction_events,cdi
0,1,142,22,0,20.9790,0.048978,120,1.0000,1.2394,0.0000,0,1.0000,2,1,0.0000,-1.0210,0,0.5136
1,1,149,7,0,21.1759,0.049011,120,1.0000,1.2819,0.0000,0,1.0000,0,1,0.0000,-0.8241,0,0.5446
2,1,153,5,1,21.7508,0.049480,119,1.0000,1.3137,0.0000,0,1.0000,0,1,0.0000,-0.2492,0,0.5802
3,1,161,8,0,21.8221,0.049253,119,1.0000,1.3230,0.0000,0,1.0000,0,1,0.0000,-0.1779,0,0.6067
4,2,168,8,1,22.0653,0.049777,119,1.0000,1.2857,0.0000,1,0.9457,1,2,0.0000,0.0653,0,0.6274
5,2,174,6,0,22.3285,0.049482,119,1.0000,1.3103,0.0000,1,0.9514,0,2,0.0000,0.3285,0,0.6570
6,2,186,12,0,22.1143,0.048996,119,1.0000,1.3118,0.0000,0,0.9736,1,2,0.0000,0.1143,0,0.6761
7,2,192,6,0,22.6016,0.048798,119,0.5000,1.2917,0.0000,0,0.9868,0,2,0.0000,0.6016,0,0.5710
8,2,205,14,1,22.3869,0.048235,118,0.5000,1.3415,0.0000,0,0.9328,1,2,0.0000,0.3869,0,0.5588
9,2,218,13,0,22.1620,0.048189,118,0.5000,1.4954,0.0000,1,0.9621,1,2,0.0000,0.1620,0,0.5572
10,3,227,10,1,22.3416,0.048391,118,0.5000,1.3877,0.0000,0,0.9401,1,2,0.0000,0.3416,0,0.5577
11,3,245,18,0,21.6917,0.048798,118,1.0000,1.5469,0.0000,0,0.9740,2,2,0.0000,-0.3083,0,0.6865
12,3,258,13,0,21.7779,0.048867,118,1.0000,1.6124,0.0000,0,0.9528,1,2,0.0000,-0.2221,0,0.6857
13,3,274,17,1,21.6964,0.048564,117,1.0000,1.6642,0.0000,0,0.9521,1,2,0.0000,-0.3036,0,0.6828
14,3,296,22,0,21.3670,0.048548,117,1.0000,1.7703,0.0000,0,0.8296,2,2,0.0000,-0.6330,0,0.6600
15,3,317,21,0,21.2125,0.049083,117,1.0000,1.8454,0.0000,0,0.8713,1,2,0.0000,-0.7875,0,0.6619
16,4,331,14,0,21.6681,0.049092,117,1.0000,1.8822,0.1667,0,0.8307,3,3,0.0000,-0.3319,0,0.6666
17,4,351,20,0,21.7987,0.049119,117,1.0000,1.8034,0.2857,1,0.8392,1,3,0.0000,-0.2013,0,0.6698
18,4,378,27,0,21.5198,0.049016,117,1.0000,1.8042,0.3750,1,0.8194,2,3,0.0000,-0.4802,0,0.6612
19,4,405,27,0,21.3108,0.049025,117,1.0000,1.9284,0.4444,0,0.8406,2,4,0.0000,-0.6892,0,0.6604
20,4,435,30,0,21.0492,0.048663,117,1.0000,1.9057,0.5000,0,0.8751,3,4,0.0000,-0.9508,0,0.6599
21,4,457,22,0,21.2227,0.048794,117,1.0000,1.9978,0.5455,0,0.8682,1,4,0.0000,-0.7773,0,0.6644
22,4,486,29,0,21.1544,0.049023,117,1.0000,2.0576,0.5833,0,0.8771,3,4,0.0000,-0.8456,0,0.6650
23,5,516,30,0,21.1839,0.049477,117,1.0000,2.1124,0.6154,0,0.8737,6,4,0.0000,-0.8161,0,0.6654
24,5,547,31,0,21.2812,0.049526,117,1.0000,2.2431,0.6429,1,0.8665,3,4,0.0000,-0.7188,0,0.6662
25,5,587,40,0,21.0122,0.049917,117,1.0000,2.2164,0.6667,0,0.8240,4,4,0.0000,-0.9878,0,0.6560
26,5,600,29,0,21.4489,0.049705,117,1.0000,2.1267,0.6875,4,0.7891,5,4,0.0000,-0.5511,0,0.6646
27,5,600,50,0,21.7168,0.049694,117,1.0000,2.1067,0.7059,1,0.8396,2,4,0.0000,-0.2832,0,0.6824
28,5,600,43,0,22.1606,0.049716,117,1.0000,2.0967,0.7222,0,0.8150,2,4,0.0000,0.1606,0,0.6924
29,5,600,48,0,22.4723,0.049822,117,1.0000,2.1567,0.7368,0,0.8190,3,4,0.0000,0.4723,0,0.7016
30,5,600,40,0,22.9894,0.049601,117,1.0000,2.0900,0.7500,0,0.8206,2,4,0.0000,0.9894,0,0.7136
31,5,600,55,0,23.1289,0.049546,117,1.0000,2.0200,0.7619,0,0.8090,2,4,0.0000,1.1289,0,0.7174
32,5,600,46,0,23.5102,0.049834,117,1.0000,2.0333,0.7727,1,0.8050,3,4,0.0000,1.5102,0,0.7237
33,5,600,50,0,23.7378,0.049843,116,1.0000,1.9900,0.7826,0,0.8001,0,4,0.0000,1.7378,0,0.7270
34,5,600,53,0,23.8002,0.049749,116,1.0000,2.0433,0.7917,1,0.7960,4,4,0.0000,1.8002,0,0.7279
35,5,600,49,0,24.0788,0.049850,116,1.0000,2.0200,0.8000,1,0.8139,2,4,0.0000,2.0788,0,0.7348
36,5,600,52,0,24.1647,0.049722,116,1.0000,1.9700,0.8077,1,0.8166,1,4,0.0000,2.1647,0,0.7369
37,5,600,52,0,24.3374,0.049897,116,1.0000,1.9567,0.8148,2,0.8214,4,5,0.0000,2.3374,0,0.7398
38,5,600,59,0,24.3744,0.050172,116,1.0000,1.9067,0.8214,1,0.8139,3,5,0.0000,2.3744,0,0.7372
39,5,600,53,0,24.6058,0.050352,115,1.0000,1.9867,0.8276,0,0.8318,2,6,0.0000,2.6058,0,0.7432
40,5,600,57,0,24.6612,0.050120,115,1.0000,1.9367,0.8333,0,0.8373,5,6,0.0000,2.6612,0,0.7444
41,5,600,45,0,24.9716,0.049888,115,1.0000,1.9567,0.8387,1,0.8271,3,6,0.0000,2.9716,0,0.7482
42,5,600,47,0,25.1890,0.050144,115,1.0000,1.8600,0.8438,3,0.8352,4,6,0.0000,3.1890,0,0.7528
43,6,600,57,0,25.2418,0.049924,115,1.0000,1.9200,0.8485,0,0.8332,5,6,0.0000,3.2418,0,0.7512
44,6,600,54,0,25.3524,0.049943,115,1.0000,1.9733,0.8529,0,0.8194,2,6,0.0000,3.3524,0,0.7511
45,6,600,59,0,25.2814,0.049669,114,1.0000,1.9667,0.8571,0,0.8360,8,6,0.0000,3.2814,0,0.7498
46,5,600,51,0,25.4440,0.049718,113,1.0000,1.8867,0.8611,1,0.8550,1,6,0.0000,3.4440,0,0.7534
47,5,600,47,0,25.6088,0.049447,110,1.0000,1.9500,0.8649,1,0.8275,4,6,0.0000,3.6088,0,0.7528
48,5,600,44,0,25.8347,0.049510,110,1.0000,1.9467,0.8684,1,0.8243,3,6,0.0000,3.8347,0,0.7550
49,5,600,55,0,25.9034,0.049786,109,1.0000,1.8433,0.8718,0,0.8159,3,6,0.0000,3.9034,0,0.7540
50,5,600,53,0,25.9174,0.050121,108,1.0000,1.8600,0.8750,0,0.8213,2,6,0.0000,3.9174,0,0.7547
51,5,600,41,0,26.2907,0.050158,105,1.0000,1.8833,0.8780,0,0.8225,1,6,0.0000,4.2907,0,0.7614
52,5,600,33,0,26.7703,0.050250,103,1.0000,1.9167,0.8810,0,0.8259,1,6,0.0000,4.7703,0,0.7688
53,5,600,50,0,26.8955,0.050433,102,1.0000,2.0000,0.8837,0,0.8257,4,6,0.0000,4.8955,0,0.7698
54,5,600,52,0,26.8867,0.050457,102,1.0000,1.9567,0.8864,0,0.7833,1,6,0.0000,4.8867,0,0.7634
55,5,600,45,0,27.0597,0.050328,101,1.0000,1.9400,0.8889,1,0.7817,3,6,0.0000,5.0597,0,0.7657
56,5,600,42,0,27.3655,0.050196,100,1.0000,1.8800,0.8913,1,0.7877,3,6,0.0000,5.3655,0,0.7714
57,5,600,42,0,27.6779,0.050111,99,1.0000,1.9200,0.8936,0,0.8219,3,6,0.0000,5.6779,0,0.7800
58,5,600,44,0,27.9085,0.049972,96,1.0000,1.8700,0.8958,0,0.8215,4,6,0.0000,5.9085,0,0.7836
59,5,600,45,0,28.0534,0.050201,95,1.0000,1.8467,0.8980,1,0.8759,4,6,0.0000,6.0534,0,0.7915
60,6,600,45,0,28.2630,0.049967,94,1.0000,1.9233,0.9000,0,0.8743,3,6,0.0000,6.2630,0,0.7930
61,6,600,44,0,28.3896,0.049928,93,1.0000,1.8767,0.9020,0,0.8095,2,6,0.0000,6.3896,0,0.7874
62,6,600,46,0,28.3687,0.049823,93,1.0000,1.9033,0.9038,0,0.8288,2,6,0.0000,6.3687,0,0.7903
63,6,600,41,0,28.5644,0.049868,93,1.0000,1.8467,0.9057,0,0.8005,1,6,0.0000,6.5644,0,0.7912
64,6,600,39,0,28.7911,0.049861,92,1.0000,1.8800,0.9074,1,0.7709,1,6,0.0000,6.7911,0,0.7906
65,6,600,40,0,29.0396,0.049998,90,1.0000,1.8867,0.9091,1,0.7583,0,6,0.0000,7.0396,0,0.7929
66,6,600,38,0,29.2727,0.050121,89,1.0000,1.8967,0.9107,0,0.7519,1,6,0.0000,7.2727,0,0.7964
67,6,600,40,0,29.5208,0.050243,88,1.0000,1.8900,0.9123,0,0.7439,3,6,0.0000,7.5208,0,0.7996
68,6,600,47,0,29.5869,0.050732,87,1.0000,1.8833,0.9138,0,0.7451,4,6,0.0000,7.5869,0,0.8002
69,6,600,51,0,29.5940,0.050817,85,1.0000,1.9167,0.9153,0,0.7778,2,6,0.0000,7.5940,0,0.8037
70,6,600,42,0,29.7130,0.050984,85,1.0000,1.8867,0.9167,0,0.7797,4,6,0.0000,7.7130,0,0.8045
71,6,600,42,0,29.8042,0.051131,84,1.0000,1.9033,0.9180,0,0.8255,1,6,0.0000,7.8042,0,0.8114
72,6,600,37,0,30.0545,0.051208,83,1.0000,1.8400,0.9194,0,0.7790,2,6,0.0000,8.0545,0,0.8097
73,6,600,42,0,30.2564,0.051281,82,1.0000,1.8533,0.9206,0,0.7657,2,6,0.0000,8.2564,0,0.8105
74,6,600,47,0,30.3323,0.051495,81,1.0000,1.9200,0.9219,0,0.7159,3,6,0.0000,8.3323,0,0.8055
75,6,600,46,0,30.4498,0.051660,79,1.0000,1.9300,0.9231,0,0.7165,1,6,0.0000,8.4498,0,0.8066
76,6,600,38,0,30.6696,0.051725,77,1.0000,1.9033,0.9242,0,0.7599,2,6,0.0000,8.6696,0,0.8163
77,6,600,45,0,30.6975,0.051719,75,1.0000,1.9667,0.9254,0,0.7620,4,6,0.0000,8.6975,0,0.8190
78,6,600,37,0,30.9068,0.051544,71,1.0000,1.8600,0.9265,0,0.7271,3,6,0.0000,8.9068,0,0.8168
79,6,600,40,0,31.0916,0.051526,70,1.0000,1.9233,0.9275,0,0.7610,0,6,0.0000,9.0916,0,0.8232
80,6,600,40,0,31.2150,0.051684,70,1.0000,1.8667,0.9286,0,0.7190,1,6,0.0000,9.2150,0,0.8209
81,6,600,44,0,31.2233,0.051567,70,1.0000,1.9433,0.9296,0,0.7301,4,6,0.0000,9.2233,0,0.8225
82,6,600,39,0,31.4086,0.051756,70,1.0000,1.9367,0.9306,0,0.7343,5,6,0.0000,9.4086,0,0.8263
83,6,600,36,0,31.6202,0.051864,70,1.0000,1.9733,0.9315,0,0.8174,3,6,1.0000,9.6202,0,0.8392
84,6,600,50,0,31.4446,0.052126,68,1.0000,1.9233,0.9324,0,0.8366,5,6,1.0000,9.4446,0,0.8387
85,6,600,42,0,31.5277,0.052134,68,1.0000,1.9233,0.9333,0,0.8307,3,6,1.0000,9.5277,0,0.8396
86,6,600,34,0,31.7215,0.052107,67,1.0000,1.9033,0.9342,0,0.8075,0,6,1.0000,9.7215,0,0.8403
87,6,600,45,0,31.6480,0.052381,67,1.0000,1.8967,0.9351,0,0.8031,1,6,1.0000,9.6480,0,0.8384
88,6,600,44,0,31.6290,0.052546,66,1.0000,1.9800,0.9359,0,0.8050,5,6,1.0000,9.6290,0,0.8388
89,6,600,54,0,31.3142,0.052687,63,1.0000,1.9400,0.9367,0,0.7961,2,6,1.0000,9.3142,0,0.8338
90,6,600,45,0,31.2750,0.052961,63,1.0000,1.9500,0.9375,0,0.8049,1,6,1.0000,9.2750,0,0.8343
91,6,600,35,0,31.4817,0.053001,63,1.0000,1.9200,0.9383,0,0.7708,2,6,1.0000,9.4817,0,0.8339
92,6,600,27,0,31.9235,0.053001,63,1.0000,1.8933,0.9390,0,0.7705,1,6,1.0000,9.9235,0,0.8408
93,6,600,31,0,32.2031,0.053043,63,1.0000,1.8500,0.9398,0,0.8188,0,6,1.0000,10.2031,0,0.8501
94,6,600,39,0,32.2447,0.053159,63,1.0000,1.8600,0.9405,0,0.8075,1,6,1.0000,10.2447,0,0.8492
95,6,600,42,0,32.2435,0.053347,62,1.0000,1.9200,0.9412,0,0.8441,1,6,1.0000,10.2435,0,0.8537
96,6,600,46,0,32.1409,0.053351,62,1.0000,1.9067,0.9419,0,0.8293,3,6,1.0000,10.1409,0,0.8513
97,6,600,48,0,31.9937,0.053267,61,1.0000,1.9300,0.9425,0,0.8095,5,6,1.0000,9.9937,0,0.8461
98,6,600,45,0,31.8953,0.053297,61,1.0000,1.9433,0.9432,0,0.8071,1,6,1.0000,9.8953,0,0.8446
99,6,600,42,0,31.9250,0.053350,61,1.0000,1.8967,0.9438,0,0.8057,7,6,1.0000,9.9250,0,0.8449
100,6,600,36,0,32.1461,0.053327,61,1.0000,1.8100,0.9444,0,0.7552,2,6,1.0000,10.1461,0,0.8419
101,6,600,36,0,32.3383,0.053365,61,1.0000,1.8133,0.9451,0,0.7551,2,6,1.0000,10.3383,0,0.8441
102,6,600,43,0,32.2848,0.053449,60,1.0000,1.8733,0.9457,0,0.7470,1,6,1.0000,10.2848,0,0.8421
103,6,600,39,0,32.3988,0.053571,60,1.0000,1.8600,0.9462,0,0.7303,3,6,1.0000,10.3988,0,0.8412
104,6,600,43,0,32.4341,0.053540,60,1.0000,1.7933,0.9468,0,0.7677,3,7,1.0000,10.4341,0,0.8465
105,6,600,46,0,32.4129,0.053624,59,1.0000,1.8133,0.9474,0,0.7761,2,7,1.0000,10.4129,0,0.8480
106,6,600,42,0,32.3313,0.053876,58,1.0000,1.8367,0.9479,0,0.7861,4,7,1.0000,10.3313,0,0.8476
107,6,600,37,0,32.4575,0.053952,57,1.0000,1.8333,0.9485,0,0.7833,0,7,1.0000,10.4575,0,0.8490
108,6,600,44,0,32.4484,0.053921,55,1.0000,1.8067,0.9490,0,0.7889,2,7,1.0000,10.4484,0,0.8497
109,6,600,48,0,32.3002,0.054066,55,1.0000,1.8867,0.9495,0,0.7678,3,7,1.0000,10.3002,0,0.8446
110,6,600,40,0,32.4047,0.054066,55,1.0000,1.8500,0.9500,0,0.7908,1,7,1.0000,10.4047,0,0.8499
111,6,600,45,0,32.4512,0.054106,54,1.0000,1.7867,0.9505,0,0.8002,4,7,1.0000,10.4512,0,0.8522
112,7,600,47,0,32.3976,0.054361,52,1.0000,1.8867,0.9510,0,0.7638,0,7,1.0000,10.3976,0,0.8461
113,7,600,48,0,32.1767,0.054415,51,1.0000,1.8500,0.9515,0,0.7542,0,7,1.0000,10.1767,0,0.8427
114,7,600,35,0,32.3465,0.054447,51,1.0000,1.8800,0.9519,0,0.7762,3,7,1.0000,10.3465,0,0.8477
115,7,600,31,0,32.6848,0.054315,50,1.0000,1.8533,0.9524,0,0.7928,1,7,1.0000,10.6848,0,0.8539
116,7,600,51,0,32.4524,0.054411,50,1.0000,1.8667,0.9528,0,0.7992,6,7,1.0000,10.4524,0,0.8518
117,7,600,45,0,32.4425,0.054411,50,1.0000,1.8700,0.9533,0,0.7742,4,7,1.0000,10.4425,0,0.8493
118,7,600,35,0,32.5930,0.054437,50,1.0000,1.7833,0.9537,0,0.8159,3,7,1.0000,10.5930,0,0.8566
119,7,600,42,0,32.5679,0.054451,49,1.0000,1.8700,0.9541,0,0.7996,3,7,1.0000,10.5679,0,0.8541
120,7,600,39,0,32.5606,0.054544,49,1.0000,1.8700,0.9545,0,0.7783,2,7,1.0000,10.5606,0,0.8510
121,7,600,37,0,32.6411,0.054572,49,1.0000,1.9000,0.9550,0,0.8050,4,7,1.0000,10.6411,0,0.8556
122,7,600,36,0,32.7850,0.054690,49,1.0000,1.8067,0.9554,0,0.8168,2,7,1.0000,10.7850,0,0.8590
123,7,600,50,0,32.4639,0.054863,49,1.0000,1.8167,0.9558,0,0.8157,4,7,1.0000,10.4639,0,0.8547
124,7,600,43,0,32.4305,0.054800,49,1.0000,1.8633,0.9561,0,0.8265,3,7,1.0000,10.4305,0,0.8555
125,7,600,30,0,32.8065,0.054803,49,1.0000,1.8200,0.9565,0,0.8184,2,7,1.0000,10.8065,0,0.8594
126,8,600,38,0,32.9832,0.054864,49,1.0000,1.8300,0.9569,0,0.8122,1,7,1.0000,10.9832,0,0.8607
127,8,600,42,0,32.9493,0.054894,49,1.0000,1.7600,0.9573,0,0.8140,1,7,1.0000,10.9493,0,0.8612
128,8,600,55,0,32.6152,0.054894,49,1.0000,1.6633,0.9576,0,0.8114,6,7,1.0000,10.6152,0,0.8573
129,8,600,36,0,32.8279,0.054930,49,1.0000,1.7300,0.9580,0,0.8036,3,7,1.0000,10.8279,0,0.8582
130,8,600,44,0,32.7276,0.054906,49,1.0000,1.8167,0.9583,0,0.8117,5,7,1.0000,10.7276,0,0.8576
131,8,600,52,0,32.4018,0.055067,49,1.0000,1.8700,0.9587,0,0.7779,6,7,1.0000,10.4018,0,0.8491
132,8,600,43,0,32.3871,0.055071,48,1.0000,1.8800,0.9590,0,0.7902,2,7,1.0000,10.3871,0,0.8507
133,8,600,44,0,32.3195,0.055233,47,1.0000,1.7967,0.9593,0,0.8194,0,7,1.0000,10.3195,0,0.8524
134,8,600,31,0,32.6354,0.055233,47,1.0000,1.7733,0.9597,0,0.8066,0,7,1.0000,10.6354,0,0.8555
135,8,600,37,0,32.8028,0.055296,47,1.0000,1.8300,0.9600,0,0.8335,0,7,1.0000,10.8028,0,0.8608
136,8,600,45,0,32.7580,0.055288,47,1.0000,1.7800,0.9603,0,0.8155,3,7,1.0000,10.7580,0,0.8583
137,8,600,40,0,32.8369,0.055323,47,1.0000,1.7767,0.9606,0,0.8360,3,7,1.0000,10.8369,0,0.8618
138,8,600,37,0,33.1246,0.055323,47,1.0000,1.8233,0.9609,0,0.8426,1,7,1.0000,11.1246,0,0.8670
139,8,600,55,0,32.6960,0.055384,47,1.0000,1.8567,0.9612,0,0.8329,3,7,1.0000,10.6960,0,0.8606
140,8,600,37,0,32.8885,0.055485,47,1.0000,1.8933,0.9615,0,0.8204,2,7,1.0000,10.8885,0,0.8616
141,8,600,31,0,33.1735,0.055485,47,1.0000,1.8867,0.9618,0,0.8065,3,7,1.0000,11.1735,0,0.8640
142,8,600,46,0,32.9553,0.055528,47,1.0000,1.8567,0.9621,0,0.8143,2,7,1.0000,10.9553,0,0.8618
143,8,600,38,0,33.0910,0.055463,47,1.0000,1.8367,0.9624,0,0.8346,3,7,1.0000,11.0910,0,0.8661
144,8,600,47,0,32.9623,0.055508,47,1.0000,1.8333,0.9627,0,0.8306,2,7,1.0000,10.9623,0,0.8640
145,8,600,39,0,33.0547,0.055531,47,1.0000,1.8400,0.9630,0,0.8374,2,7,1.0000,11.0547,0,0.8660
146,8,600,38,0,33.1085,0.055591,47,1.0000,1.8867,0.9632,0,0.8522,2,7,1.0000,11.1085,0,0.8685
147,8,600,39,0,33.1706,0.055603,47,1.0000,1.8633,0.9635,0,0.8498,4,7,1.0000,11.1706,0,0.8685
148,8,600,41,0,33.1173,0.055818,47,1.0000,1.8167,0.9638,0,0.8175,3,7,1.0000,11.1173,0,0.8630
149,8,600,39,0,33.1883,0.055837,47,1.0000,1.8433,0.9640,0,0.7968,3,7,1.0000,11.1883,0,0.8615
150,8,600,41,0,33.1665,0.055837,47,1.0000,1.7433,0.9643,0,0.8159,3,7,1.0000,11.1665,0,0.8642
151,8,600,45,0,33.0423,0.055853,47,1.0000,1.7933,0.9645,0,0.7622,5,7,1.0000,11.0423,0,0.8557
152,8,600,44,0,32.9945,0.055911,47,1.0000,1.7733,0.9648,0,0.7758,5,8,1.0000,10.9945,0,0.8573
153,8,600,45,0,32.9375,0.055979,47,1.0000,1.8067,0.9650,0,0.7730,1,8,1.0000,10.9375,0,0.8562
154,8,600,42,0,32.9842,0.056053,46,1.0000,1.8000,0.9653,0,0.7767,3,8,1.0000,10.9842,0,0.8574
155,8,600,42,0,32.9754,0.056053,46,1.0000,1.8467,0.9655,0,0.7782,3,8,1.0000,10.9754,0,0.8580
156,8,600,40,0,32.9551,0.056086,46,1.0000,1.8633,0.9658,0,0.8057,1,8,1.0000,10.9551,0,0.8611
157,8,600,40,0,33.0062,0.056109,46,1.0000,1.8167,0.9660,0,0.8028,3,8,1.0000,11.0062,0,0.8613
158,8,600,35,0,33.1578,0.056108,46,1.0000,1.8200,0.9662,0,0.8309,3,8,1.0000,11.1578,0,0.8662
159,8,600,40,0,33.1426,0.056156,46,1.0000,1.8833,0.9664,0,0.8350,2,8,1.0000,11.1426,0,0.8661
160,8,600,41,0,33.2642,0.056256,46,1.0000,1.8300,0.9667,0,0.8219,3,8,1.0000,11.2642,0,0.8661
161,8,600,47,0,33.1109,0.056201,46,1.0000,1.8333,0.9669,0,0.8201,4,8,1.0000,11.1109,0,0.8640
162,8,600,34,0,33.3209,0.056290,46,1.0000,1.8767,0.9671,0,0.8371,1,8,1.0000,11.3209,0,0.8684
163,8,600,44,0,33.2780,0.056287,46,1.0000,1.8100,0.9673,0,0.7959,4,9,1.0000,11.2780,0,0.8629
164,8,600,45,0,33.1286,0.056338,46,1.0000,1.9100,0.9675,0,0.8129,1,9,1.0000,11.1286,0,0.8633
165,8,600,34,0,33.3275,0.056338,46,1.0000,1.8000,0.9677,0,0.8135,0,9,1.0000,11.3275,0,0.8664
166,8,600,45,0,33.2376,0.056429,46,1.0000,1.7733,0.9679,0,0.8016,2,9,1.0000,11.2376,0,0.8639
167,8,600,41,0,33.1585,0.056400,46,1.0000,1.7567,0.9618,0,0.7906,0,9,1.0000,11.1585,0,0.8612
168,8,600,39,0,33.2476,0.056400,46,1.0000,1.7967,0.9620,0,0.8150,2,9,1.0000,11.2476,0,0.8658
169,8,600,39,0,33.3315,0.056514,46,1.0000,1.7533,0.9623,0,0.8211,3,9,1.0000,11.3315,0,0.8672
170,8,600,48,0,33.0586,0.056514,46,1.0000,1.7933,0.9563,0,0.8326,3,9,1.0000,11.0586,0,0.8657
171,8,600,40,0,33.0783,0.056514,46,1.0000,1.7633,0.9503,0,0.8658,5,9,1.0000,11.0783,0,0.8705
172,8,600,38,0,33.0967,0.056493,46,1.0000,1.7400,0.9444,0,0.8486,2,9,1.0000,11.0967,0,0.8684
173,8,600,31,0,33.2449,0.056520,46,1.0000,1.7900,0.9387,0,0.8684,3,9,1.0000,11.2449,0,0.8727
174,8,600,44,0,33.1025,0.056571,46,1.0000,1.7900,0.9329,0,0.8773,3,9,1.0000,11.1025,0,0.8715
175,8,600,41,0,33.0159,0.056571,46,1.0000,1.8067,0.9273,0,0.8685,1,9,1.0000,11.0159,0,0.8698
176,8,600,44,0,32.8390,0.056621,45,1.0000,1.8033,0.9217,0,0.8620,4,9,1.0000,10.8390,0,0.8662
177,8,600,41,0,32.7941,0.056608,45,1.0000,1.7800,0.9162,0,0.8684,2,9,1.0000,10.7941,0,0.8660
178,8,600,39,0,32.9017,0.056641,45,1.0000,1.7567,0.9167,0,0.8638,4,9,1.0000,10.9017,0,0.8668
179,8,600,30,0,33.2183,0.056716,45,1.0000,1.7800,0.9172,0,0.8504,3,9,1.0000,11.2183,0,0.8691
180,8,600,31,0,33.4273,0.056716,45,1.0000,1.7067,0.9176,0,0.8321,3,9,1.0000,11.4273,0,0.8700
181,8,600,38,0,33.3973,0.056617,45,1.0000,1.7267,0.9181,0,0.8275,5,9,1.0000,11.3973,0,0.8691
182,8,600,45,0,33.3055,0.056662,45,1.0000,1.7600,0.9186,0,0.8309,1,9,1.0000,11.3055,0,0.8684
183,8,600,38,0,33.3844,0.056662,45,1.0000,1.7900,0.9191,0,0.8313,3,9,1.0000,11.3844,0,0.8699
184,8,600,52,0,33.1182,0.056771,45,1.0000,1.7667,0.9195,0,0.8379,0,9,1.0000,11.1182,0,0.8669
185,8,600,48,0,32.9098,0.056844,45,1.0000,1.7300,0.9200,0,0.8401,3,9,1.0000,10.9098,0,0.8646
186,8,600,37,0,32.9048,0.056818,44,1.0000,1.7200,0.9148,0,0.8262,2,9,1.0000,10.9048,0,0.8628
187,8,600,43,0,32.8050,0.056818,44,1.0000,1.7333,0.9153,0,0.8251,3,9,1.0000,10.8050,0,0.8617
188,8,600,36,0,32.9326,0.056818,44,1.0000,1.7333,0.9101,0,0.8185,2,9,1.0000,10.9326,0,0.8628
189,8,600,36,0,33.1581,0.056812,44,1.0000,1.7567,0.9106,0,0.8169,3,9,1.0000,11.1581,0,0.8653
190,8,600,40,0,33.1362,0.056812,44,1.0000,1.7900,0.9111,0,0.8199,1,9,1.0000,11.1362,0,0.8658
191,8,600,38,0,33.1536,0.056836,44,1.0000,1.8033,0.9116,0,0.8028,1,9,1.0000,11.1536,0,0.8637
192,8,600,42,0,33.1594,0.057014,43,1.0000,1.7900,0.9121,0,0.7901,2,9,1.0000,11.1594,0,0.8616
193,8,600,33,0,33.4443,0.057014,43,1.0000,1.8133,0.9126,0,0.8014,0,9,1.0000,11.4443,0,0.8669
194,8,600,42,0,33.3737,0.057009,43,1.0000,1.8267,0.9130,0,0.8154,3,9,1.0000,11.3737,0,0.8676
195,8,600,43,0,33.2900,0.057009,43,1.0000,1.7900,0.9135,0,0.7971,2,9,1.0000,11.2900,0,0.8646
196,8,600,36,0,33.4211,0.057083,43,1.0000,1.7433,0.9140,0,0.8104,1,9,1.0000,11.4211,0,0.8677
197,8,600,42,0,33.3880,0.057046,43,1.0000,1.7200,0.9144,0,0.8075,2,9,1.0000,11.3880,0,0.8668
198,8,600,41,0,33.3678,0.057112,43,1.0000,1.7733,0.9149,0,0.8002,1,9,1.0000,11.3678,0,0.8651
199,8,600,41,0,33.3916,0.057112,43,1.0000,1.7567,0.9153,0,0.8026,2,9,1.0000,11.3916,0,0.8662
200,8,600,43,0,33.2844,0.057112,43,1.0000,1.8233,0.9158,0,0.7958,3,9,1.0000,11.2844,0,0.8643
201,8,600,29,0,33.6265,0.057098,43,1.0000,1.8100,0.9162,0,0.8009,2,9,1.0000,11.6265,0,0.8687
202,8,600,43,0,33.5602,0.057098,43,1.0000,1.8400,0.9167,0,0.8088,4,9,1.0000,11.5602,0,0.8692
203,8,600,40,0,33.6838,0.057192,43,1.0000,1.7767,0.9171,0,0.8210,4,9,1.0000,11.6838,0,0.8722
204,8,600,45,0,33.5511,0.057192,43,1.0000,1.7800,0.9175,0,0.7965,3,9,1.0000,11.5511,0,0.8678
205,8,600,43,0,33.4146,0.057266,43,1.0000,1.8500,0.9179,0,0.7804,1,9,1.0000,11.4146,0,0.8640
206,8,600,48,0,33.2219,0.057287,43,1.0000,1.7733,0.9184,0,0.7905,0,9,1.0000,11.2219,0,0.8623
207,8,600,39,0,33.2836,0.057287,43,1.0000,1.7600,0.9188,0,0.7695,1,9,1.0000,11.2836,0,0.8608
208,8,600,37,0,33.4540,0.057287,43,1.0000,1.7433,0.9192,0,0.7768,2,9,1.0000,11.4540,0,0.8641
209,8,600,42,0,33.4035,0.057287,43,1.0000,1.7233,0.9196,0,0.7657,2,9,1.0000,11.4035,0,0.8624
210,8,600,54,0,32.9879,0.057335,43,1.0000,1.8433,0.9200,0,0.7860,3,9,1.0000,10.9879,0,0.8596
211,8,600,37,0,33.1054,0.057335,43,1.0000,1.7733,0.9204,0,0.7976,2,9,1.0000,11.1054,0,0.8627
212,9,600,28,0,33.5074,0.057392,43,1.0000,1.8033,0.9208,0,0.7910,1,9,1.0000,11.5074,0,0.8667
